ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Kendayan_2-81_false-1,,Kendayan_2,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Ketapang-81_false-1,,Ketapang,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Ketapang-81_false-2,,Ketapang,81_false,sumbaŋ,sumbaŋ,s u m b a ŋ,,smithborneo2017,1,,^s u m b a ŋ$,default
Keninjal-81_false-1,,Keninjal,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Seberuang-81_false-1,,Seberuang,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Upper_Kapuas_Iban-81_false-1,,Upper_Kapuas_Iban,81_false,salæh,salæh,s a l æ h,,smithborneo2017,1,,^s a l æ h$,default
Mualang-81_false-1,,Mualang,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Benyadu-81_false-1,,Benyadu,81_false,saraʔ,saraʔ,s a r a ʔ,,smithborneo2017,1,,^s a r a ʔ$,default
Bekati-81_false-1,,Bekati,81_false,saɣa̰ː,saɣa̰ː,s a ɣ a̰ː,,smithborneo2017,1,,^s a ɣ a̰ː$,default
Hliboi_Bidayuh-81_false-1,,Hliboi_Bidayuh,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Sungkung-81_false-1,,Sungkung,81_false,salah,salah,s a l a h,,smithborneo2017,1,,^s a l a h$,default
Ribun-81_false-1,,Ribun,81_false,tosaʔ,tosaʔ,t o s a ʔ,,smithborneo2017,1,,^t o s a ʔ$,default
Kadorih-81_false-1,,Kadorih,81_false,saɾaʔ,saɾaʔ,s a ɾ a ʔ,,smithborneo2017,1,,^s a ɾ a ʔ$,default
Ngaju-81_false-1,,Ngaju,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Kapuas-81_false-1,,Kapuas,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Bakumpai-81_false-1,,Bakumpai,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Dusun-81_false-1,,Dusun,81_false,halaʔ,halaʔ,h a l a ʔ,,smithborneo2017,1,,^h a l a ʔ$,default
Tawoyan-81_false-1,,Tawoyan,81_false,sala,sala,s a l a,,smithborneo2017,1,,^s a l a$,default
Paser-81_false-1,,Paser,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Benuaq-81_false-1,,Benuaq,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Tunjung-81_false-1,,Tunjung,81_false,səlaᵗn,səlaᵗn,s ə l a n,,smithborneo2017,1,,^s ə l aᵗ n$,default
Basap_Lebo_-81_false-1,,Basap_Lebo_,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Mpraa-81_false-1,,Mpraa,81_false,halaː,halaː,h a l aː,,smithborneo2017,1,,^h a l aː$,default
Apo_Kayan_Kayan-81_false-1,,Apo_Kayan_Kayan,81_false,halaːʔ,halaːʔ,h a l aː ʔ,,smithborneo2017,1,,^h a l aː ʔ$,default
Busang-81_false-1,,Busang,81_false,halah,halah,h a l a h,,smithborneo2017,1,,^h a l a h$,default
Bahau_Saq-81_false-1,,Bahau_Saq,81_false,halaːʔ,halaːʔ,h a l aː ʔ,,smithborneo2017,1,,^h a l aː ʔ$,default
Long_Gelat-81_false-1,,Long_Gelat,81_false,səleʔ,səleʔ,s ə l e ʔ,,smithborneo2017,1,,^s ə l e ʔ$,default
Gaai-81_false-1,,Gaai,81_false,slae̯ʔ,slae̯ʔ,s l a e̯ ʔ,,smithborneo2017,1,,^s l a e̯ ʔ$,default
Kelai-81_false-1,,Kelai,81_false,slæʔ,slæʔ,s l æ ʔ,,smithborneo2017,1,,^s l æ ʔ$,default
Sekapan-81_false-1,,Sekapan,81_false,çaɮaʔ,çaɮaʔ,s a ɮ a ʔ,,smithborneo2017,1,,^ç a ɮ a ʔ$,default
Kejaman-81_false-1,,Kejaman,81_false,saɮaʔ,saɮaʔ,s a ɮ a ʔ,,smithborneo2017,1,,^s a ɮ a ʔ$,default
Lahanan-81_false-1,,Lahanan,81_false,saɮaʔ,saɮaʔ,s a ɮ a ʔ,,smithborneo2017,1,,^s a ɮ a ʔ$,default
Punan_Bah-81_false-1,,Punan_Bah,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Punan_Lisum-81_false-1,,Punan_Lisum,81_false,saɭaʔ,saɭaʔ,s a ɭ a ʔ,,smithborneo2017,1,,^s a ɭ a ʔ$,default
Punan_Aput-81_false-1,,Punan_Aput,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Ukit-81_false-1,,Ukit,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Buket-81_false-1,,Buket,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Hovongan-81_false-1,,Hovongan,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Kereho-81_false-1,,Kereho,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Seputan-81_false-1,,Seputan,81_false,saɾaʔ,saɾaʔ,s a ɾ a ʔ,,smithborneo2017,1,,^s a ɾ a ʔ$,default
Aoheng-81_false-1,,Aoheng,81_false,sara,sara,s a r a,,smithborneo2017,1,,^s a r a$,default
Sebop_old_-81_false-1,,Sebop_old_,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Sawa-81_false-1,,Sawa,81_false,palo,palo,p a l o,,smithborneo2017,1,,^p a l o$,default
Lun-Dayeh-81_false-1,,Lun-Dayeh,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
Berawan_jeegan_-81_false-1,,Berawan_jeegan_,81_false,sala,sala,s a l a,,smithborneo2017,1,,^s a l a$,default
Burusu-81_false-1,,Burusu,81_false,salaʔ,salaʔ,s a l a ʔ,,smithborneo2017,1,,^s a l a ʔ$,default
